314,838,1,117.285305 ,31.727588 
315,838,1,117.285211 ,31.727553 
316,838,1,117.285136 ,31.727550 
317,838,1,117.284790 ,31.727654 
318,838,0,117.284867 ,31.727680 
319,838,0,117.284946 ,31.727649 
320,838,0,117.285074 ,31.727615 
321,838,0,117.285195 ,31.727592 
322,838,0,117.285245 ,31.727614 
323,838,0,117.285336 ,31.727659 
324,838,0,117.285410 ,31.727737 
325,838,0,117.285431 ,31.727858 
326,838,0,117.285458 ,31.728001 
327,838,0,117.285487 ,31.728094 
328,838,0,117.285498 ,31.728144 
329,838,0,117.285491 ,31.728188 
330,838,0,117.285467 ,31.728235 
331,838,0,117.285397 ,31.728326 
332,838,0,117.285455 ,31.728469 
333,838,0,117.285502 ,31.728535 
334,838,0,117.285538 ,31.728651 
335,838,0,117.285566 ,31.728803 
336,838,0,117.285600 ,31.728870 
337,838,0,117.285633 ,31.728982 
338,838,0,117.285602 ,31.729090 
339,838,0,117.285614 ,31.729108 
340,838,0,117.285648 ,31.729149 
341,838,0,117.285728 ,31.729313 
342,838,0,117.285733 ,31.729409 
343,838,0,117.285713 ,31.729518 
344,838,0,117.285658 ,31.729584 
345,838,0,117.285613 ,31.729608 
346,838,0,117.285541 ,31.729662 
347,838,0,117.285470 ,31.729771 
348,838,0,117.285420 ,31.729819 
349,838,0,117.285362 ,31.729855 
350,838,0,117.285254 ,31.729871 
351,838,0,117.285163 ,31.729897 
352,838,0,117.285054 ,31.729950 
353,838,0,117.284975 ,31.729975 
354,838,0,117.284895 ,31.729989 
355,838,0,117.284880 ,31.730030 
356,840,1,117.281183 ,31.731207 
357,840,1,117.281586 ,31.731089 
358,840,1,117.281628 ,31.731067 
359,840,1,117.281651 ,31.731037 
360,840,1,117.281686 ,31.730988 
361,840,1,117.281751 ,31.730929 
362,840,1,117.281800 ,31.730911 
363,840,1,117.281846 ,31.730901 
364,840,1,117.281921 ,31.730875 
365,840,1,117.281987 ,31.730809 
366,840,1,117.282022 ,31.730764 
367,840,1,117.282047 ,31.730758 
368,840,1,117.282106 ,31.730742 
369,840,1,117.282179 ,31.730741 
370,840,1,117.282262 ,31.730754 
371,840,1,117.282326 ,31.730747 
372,840,1,117.282494 ,31.730692 
373,840,1,117.282587 ,31.730682 
374,840,1,117.282723 ,31.730677 
375,840,1,117.282789 ,31.730635 
376,840,1,117.282906 ,31.730603 
377,840,1,117.283074 ,31.730586 
378,840,1,117.283225 ,31.730572 
379,840,1,117.283331 ,31.730580 
380,840,1,117.283422 ,31.730611 
381,840,1,117.283556 ,31.730647 
382,840,1,117.283668 ,31.730686 
383,840,1,117.283790 ,31.730726 
384,840,1,117.283845 ,31.730742 
385,840,1,117.283906 ,31.730767 
386,840,1,117.283982 ,31.730777 
387,840,1,117.284101 ,31.730770 
388,840,1,117.284195 ,31.730744 
389,840,1,117.284310 ,31.730711 
390,840,1,117.284444 ,31.730673 
391,840,1,117.284499 ,31.730638 
392,840,1,117.284565 ,31.730597 
393,840,1,117.284661 ,31.730519 
394,840,1,117.284742 ,31.730471 
395,840,1,117.284819 ,31.730422 
396,840,1,117.284867 ,31.730390 
397,840,1,117.284903 ,31.730340 
398,840,1,117.284976 ,31.730257 
399,840,1,117.285021 ,31.730210 
400,840,1,117.285064 ,31.730175 
401,840,1,117.285124 ,31.730138 
402,840,1,117.285190 ,31.730099 
403,840,1,117.285321 ,31.730027 
404,840,1,117.285487 ,31.729940 
405,840,1,117.285586 ,31.729898 
406,840,1,117.285644 ,31.729897 
407,840,1,117.285816 ,31.729895 
408,840,0,117.285816 ,31.729859 
409,840,0,117.285586 ,31.729861 
410,840,0,117.285509 ,31.729890 
411,840,0,117.285371 ,31.729947 
412,840,0,117.285270 ,31.730000 
413,840,0,117.285163 ,31.730067 
414,840,0,117.285078 ,31.730115 
415,840,0,117.285026 ,31.730156 
416,840,0,117.284953 ,31.730210 
417,840,0,117.284920 ,31.730245 
418,840,0,117.284866 ,31.730318 
419,840,0,117.284808 ,31.730373 
420,840,0,117.284732 ,31.730428 
421,840,0,117.284622 ,31.730491 
422,840,0,117.284554 ,31.730549 
423,840,0,117.284485 ,31.730588 
424,840,0,117.284422 ,31.730625 
425,840,0,117.284361 ,31.730645 
426,840,0,117.284257 ,31.730681 
427,840,0,117.284172 ,31.730699 
428,840,0,117.284065 ,31.730722 
429,840,0,117.283981 ,31.730736 
430,840,0,117.283903 ,31.730721 
431,840,0,117.283711 ,31.730648 
432,840,0,117.283631 ,31.730629 
433,840,0,117.283551 ,31.730604 
434,840,0,117.283491 ,31.730586 
435,840,0,117.283412 ,31.730559 
436,840,0,117.283314 ,31.730535 
437,840,0,117.283191 ,31.730531 
438,840,0,117.283072 ,31.730526 
439,840,0,117.282941 ,31.730559 
440,840,0,117.282857 ,31.730574 
441,840,0,117.282779 ,31.730594 
442,840,0,117.282736 ,31.730618 
443,840,0,117.282695 ,31.730635 
444,840,0,117.282657 ,31.730649 
445,840,0,117.282578 ,31.730654 
446,840,0,117.282499 ,31.730657 
447,840,0,117.282450 ,31.730668 
448,840,0,117.282365 ,31.730698 
449,840,0,117.282314 ,31.730711 
450,840,0,117.282284 ,31.730715 
451,840,0,117.282197 ,31.730708 
452,840,0,117.282082 ,31.730711 
453,840,0,117.281991 ,31.730740 
454,840,0,117.281935 ,31.730798 
455,840,0,117.281895 ,31.730847 
456,840,0,117.281852 ,31.730865 
457,840,0,117.281786 ,31.730877 
458,840,0,117.281732 ,31.730896 
459,840,0,117.281694 ,31.730920 
460,840,0,117.281642 ,31.730968 
461,840,0,117.281599 ,31.731033 
462,840,0,117.281570 ,31.731052 
463,840,0,117.281437 ,31.731079 
464,840,0,117.281368 ,31.731099 
465,840,0,117.281274 ,31.731136 
466,840,0,117.281182 ,31.731147 
467,841,1,117.285832 ,31.730647 
468,841,1,117.285760 ,31.730685 
469,841,1,117.285718 ,31.730723 
470,841,1,117.285691 ,31.730752 
471,841,1,117.285674 ,31.730778 
472,841,1,117.285636 ,31.730831 
473,841,1,117.285628 ,31.730883 
474,841,1,117.285610 ,31.730941 
475,841,1,117.285592 ,31.730990 
476,841,1,117.285569 ,31.731035 
477,841,1,117.285529 ,31.731073 
478,841,1,117.285475 ,31.731109 
479,841,1,117.285422 ,31.731145 
480,841,1,117.285354 ,31.731177 
481,841,1,117.285241 ,31.731246 
482,841,1,117.285197 ,31.731275 
483,841,1,117.285146 ,31.731325 
484,841,1,117.285088 ,31.731394 
485,841,1,117.285051 ,31.731438 
486,841,1,117.285019 ,31.731463 
487,841,1,117.284956 ,31.731485 
488,841,1,117.284877 ,31.731494 
489,841,1,117.284812 ,31.731498 
490,841,1,117.284754 ,31.731502 
491,841,1,117.284697 ,31.731503 
492,841,1,117.284598 ,31.731481 
493,841,1,117.284535 ,31.731472 
494,841,1,117.284443 ,31.731469 
495,841,1,117.284352 ,31.731480 
496,841,1,117.284283 ,31.731495 
497,841,1,117.284175 ,31.731515 
498,841,1,117.284127 ,31.731534 
499,841,1,117.284055 ,31.731559 
500,841,1,117.284006 ,31.731585 
501,841,1,117.283945 ,31.731605 
502,841,1,117.283875 ,31.731633 
503,841,1,117.283793 ,31.731660 
504,841,1,117.283718 ,31.731675 
505,841,1,117.283477 ,31.731727 
506,841,1,117.283333 ,31.731755 
507,841,1,117.283176 ,31.731763 
508,841,1,117.283077 ,31.731768 
509,841,1,117.282948 ,31.731773 
510,841,1,117.282869 ,31.731786 
511,841,1,117.282830 ,31.731797 
512,841,1,117.282766 ,31.731788 
513,841,1,117.282686 ,31.731770 
514,841,1,117.282623 ,31.731751 
515,841,1,117.282561 ,31.731764 
516,841,1,117.282457 ,31.731743 
517,841,1,117.282330 ,31.731692 
518,841,1,117.282261 ,31.731677 
519,841,1,117.282146 ,31.731656 
520,841,1,117.282038 ,31.731643 
521,841,1,117.281939 ,31.731650 
522,841,1,117.281822 ,31.731671 
523,841,1,117.281750 ,31.731680 
524,841,1,117.281708 ,31.731678 
525,841,1,117.281599 ,31.731658 
526,841,1,117.281527 ,31.731639 
527,841,1,117.281414 ,31.731648 
528,841,1,117.281325 ,31.731649 
529,841,1,117.281250 ,31.731654 
530,841,1,117.281178 ,31.731663 
531,841,0,117.281179 ,31.731703 
532,841,0,117.281308 ,31.731686 
533,841,0,117.281383 ,31.731684 
534,841,0,117.281462 ,31.731683 
535,841,0,117.281563 ,31.731701 
536,841,0,117.281632 ,31.731715 
537,841,0,117.281717 ,31.731725 
538,841,0,117.281787 ,31.731715 
539,841,0,117.281871 ,31.731701 
540,841,0,117.281941 ,31.731690 
541,841,0,117.282055 ,31.731693 
542,841,0,117.282152 ,31.731704 
543,841,0,117.282247 ,31.731718 
544,841,0,117.282325 ,31.731746 
545,841,0,117.282382 ,31.731771 
546,841,0,117.282466 ,31.731799 
547,841,0,117.282553 ,31.731800 
548,841,0,117.282652 ,31.731805 
549,841,0,117.282740 ,31.731826 
550,841,0,117.282783 ,31.731836 
551,841,0,117.282855 ,31.731833 
552,841,0,117.282964 ,31.731817 
553,841,0,117.283103 ,31.731812 
554,841,0,117.283254 ,31.731790 
555,841,0,117.283371 ,31.731790 
556,841,0,117.283492 ,31.731763 
557,841,0,117.283653 ,31.731734 
558,841,0,117.283779 ,31.731703 
559,841,0,117.283859 ,31.731675 
560,841,0,117.284006 ,31.731622 
561,841,0,117.284145 ,31.731568 
562,841,0,117.284287 ,31.731537 
563,841,0,117.284402 ,31.731515 
564,841,0,117.284503 ,31.731510 
565,841,0,117.284665 ,31.731535 
566,841,0,117.284732 ,31.731546 
567,841,0,117.284877 ,31.731528 
568,841,0,117.284972 ,31.731514 
569,841,0,117.285033 ,31.731505 
570,841,0,117.285129 ,31.731400 
571,841,0,117.285177 ,31.731345 
572,841,0,117.285293 ,31.731256 
573,841,0,117.285378 ,31.731205 
574,841,0,117.285509 ,31.731134 
575,841,0,117.285569 ,31.731084 
576,841,0,117.285605 ,31.731057 
577,841,0,117.285635 ,31.730989 
578,841,0,117.285657 ,31.730914 
579,841,0,117.285674 ,31.730856 
580,841,0,117.285721 ,31.730774 
581,841,0,117.285766 ,31.730725 
582,841,0,117.285831 ,31.730701 
